X	Y	Cat
12.9932089234	5.6332141516	Asian
10.2247611322	5.00669001054	Asian
-0.611039296386	1.33202375867	Asian
1.50459565184	0.575790931366	Asian
7.81981714139	-3.33896188028	Asian
0.731278749723	-0.00140736635486	Asian
3.44927868609	1.85459246074	Asian
4.09153831004	3.46111463249	Asian
3.55399909641	2.47222226511	Asian
3.27113769728	0.489089483246	Asian
1.67744669043	0.479387804519	Asian
7.34325376663	-6.12597627833	Asian
-2.24603944598	0.238543673913	Asian
2.09750513225	15.1216913699	Asian
-1.64869889668	7.77657558612	Asian
-9.66675149625	8.11861048124	Asian
-1.87624748582	11.5664740088	Asian
-1.27753402034	-6.92840098325	Asian
-0.600991593692	-1.54365593224	Asian
-1.33712326479	2.73399152954	European
-5.65730835454	-1.56745336222	European
-9.17695002035	-3.84442000422	European
-12.1833178892	4.4930331099	European
-8.04303166256	1.44200799549	European
8.58919297259	8.55116490131	European
-10.9024365965	4.51147316567	European
-14.7076736631	3.38472909172	European
-12.5701146705	11.4346616741	Asian
-12.8373008861	10.5906057439	Asian
-0.65278631007	11.1202685526	Asian
-4.66183714652	11.3176891024	Asian
-12.4586161111	11.3863942854	Asian
-11.2318651031	11.684769126	Asian
-0.848369341007	8.68124760585	Asian
-1.68658005267	-4.17385701931	European
5.25895757381	7.64498001006	European
-1.48801348762	-3.69050163332	European
-6.51061067498	-6.59136010019	European
-5.4943075628	4.33265196329	European
10.2837405603	10.2167878214	European
9.22400338479	11.0507523083	European
-12.2304851651	6.19002610492	European
6.89629418552	-8.60043823254	Asian
9.34633941255	11.200639043	European
10.736150268	8.4930730309	European
-2.31767856406	-2.30841860475	European
7.86305524629	11.7217839226	European
11.1471264305	10.5734375719	European
8.71700077541	10.4664241099	European
-9.5996199128	2.96790950764	European
6.90547441036	-8.17704310756	Asian
10.8016730677	6.86738768166	European
4.55992716127	-8.55088912655	Asian
7.09613964991	-6.26063082676	Asian
4.73850667125	-8.50381928958	Asian
13.715770612	4.27163930039	Asian
-3.63688526176	-2.29935583547	European
3.59429704937	5.76828494296	European
7.17686133463	12.4244685642	European
-10.7835841729	-8.57766507248	European
-12.341911203	-8.78202187371	European
-10.5771729912	-8.75036710121	European
-7.56268305213	-4.84754690355	European
-10.446278588	-8.91285587221	European
-5.04054565993	-0.124222306288	European
-13.6163065557	9.53817541758	Asian
0.237003207879	3.58985796138	Asian
-14.0536711637	-0.542369664547	Asian
-6.02858867807	-5.3709011467	European
-14.1875380527	9.05657843726	Asian
-13.5137496566	9.70115934926	Asian
-13.2714070739	9.8868318722	Asian
7.65260197387	-0.581382089616	Asian
-11.5166285078	15.0499941621	Asian
7.47317898042	0.874498043199	Asian
7.57138677932	-0.49191305739	Asian
-6.5695185583	4.68297610182	Asian
4.09526719816	4.03395809037	Asian
-11.2076935562	13.4466120191	Asian
-1.42229397368	0.428653449529	Asian
6.20978699048	-9.12910097065	Asian
2.78839319083	-4.6551410682	Asian
-7.43418716831	-7.58145803888	U.S. Recipes
-6.41154235112	7.22829016958	U.S. Recipes
-3.75310296381	-2.88597710192	U.S. Recipes
-4.82680636935	5.54985989444	U.S. Recipes
12.956467993	8.92532571179	U.S. Recipes
-7.4401793707	-7.59228145569	U.S. Recipes
-10.8321078617	-6.76959501828	U.S. Recipes
9.11566798019	9.28810324161	U.S. Recipes
-6.36548596426	-6.5015117959	U.S. Recipes
-0.990233212912	-2.66446358427	U.S. Recipes
-3.8665222274	-2.82224440048	U.S. Recipes
-5.28868226293	3.30387348028	U.S. Recipes
-4.35830140658	-6.03418897358	European
-9.8796878544	-9.41830334793	European
4.03905801922	1.75472043336	Asian
-10.3641580206	-1.6167995786	European
4.66165931615	0.359829465742	Asian
0.590246248015	0.0610098144726	Asian
3.03054955501	3.63355629166	Asian
0.386549495635	-0.756441244882	Asian
-0.943430753042	4.31144904956	Asian
1.11508417669	4.10720135814	Asian
0.263926483657	0.087053958986	Asian
-0.0156810857426	-0.477020353376	Asian
1.94362809989	-0.0787272676543	Asian
3.70157865317	1.2084635784	Asian
7.18806062405	2.59235824441	Asian
4.6362140978	2.14241043595	Asian
4.66752951162	2.11367201244	Asian
4.67991032839	1.47188146139	Asian
3.6421144241	2.24688871795	Asian
1.28439889769	2.33610835513	Asian
3.64485915821	1.29651935325	Asian
3.83862835556	1.55710087586	Asian
3.76014213937	1.44965206943	Asian
1.19814176979	2.56317044442	Asian
6.07254697802	3.39742504592	Asian
12.7408277264	4.84806147728	European
4.94869997314	1.21420379341	Asian
1.39723407379	0.261089126814	Asian
0.801814240229	2.07325194929	Asian
3.61626633439	2.38397491614	Asian
0.483303825412	-1.03996484742	Asian
6.20537867569	3.63656878894	Asian
-4.10380312324	-6.48400078239	Asian
1.18562685987	4.07205832937	Asian
6.18506927941	4.46554246159	Asian
0.229341521936	0.56650093073	Asian
-0.788358655529	-1.98241453543	Asian
1.61294187982	-0.947324146877	Asian
0.121740661029	1.17878042136	Asian
2.86131318905	7.55800370189	Asian
2.09721770138	2.08608549414	Asian
0.1557746804	0.329357279198	Asian
7.15861382994	2.57814500567	Asian
-9.92323243169	-4.08134090586	European
-12.8122718888	4.11141346092	European
-14.2071186178	5.05284008449	European
-6.16984496615	-6.48726956366	European
-5.83215539263	-6.6064330036	European
-12.7652078673	4.2235469402	European
-9.36295304599	-3.60755356038	European
-13.1123390292	4.29260816923	European
-6.11229905278	-1.1135055711	European
6.98763957382	9.70503682238	European
-8.28490188376	6.00056810733	European
-0.172974028114	-4.44188572686	European
11.3003951695	9.7615916471	European
10.2163629839	9.85569645761	European
-7.01495737389	-5.68104509924	European
-8.92753895573	5.65627565256	European
-7.24632598569	-1.66792489212	European
-1.83430698053	-0.636584837715	European
-12.8261397871	3.88995060326	European
7.26265301761	7.9603399662	European
-5.82190050641	-6.87186687704	European
6.01057445681	8.60374681734	European
-10.63488903	-4.73172960822	European
6.20549003365	7.39836623955	European
-14.2492549826	4.6457709671	European
7.52962518726	7.68125680072	European
2.16874932337	7.47644333175	Asian
6.34306307244	-9.4395098725	Asian
6.74838778625	-8.55151974234	Asian
3.95852346519	-10.6547714262	Asian
-4.64406916268	-7.75744626609	Asian
-12.2345806189	10.0634879539	Asian
11.3418381698	7.01139228415	European
-9.87991165893	2.90440505128	European
-8.5984759955	-5.93781968145	European
5.97833251431	-8.85795810508	Asian
5.48859992309	-9.06232942919	Asian
6.87400931059	-8.72940473504	Asian
4.94941860018	-10.6632915576	Asian
4.07353591955	-9.02757133475	Asian
3.05982098889	-8.14978761776	Asian
11.2457120582	3.48179248397	Asian
-11.5636638782	10.1476387224	Asian
9.03066063181	11.1757195072	European
-10.2009490373	-1.76030343281	European
-3.59236976883	13.0956849327	European
-2.95025319351	8.34735128285	European
-6.32030174035	13.0415042763	European
-10.9818304266	7.203746768	European
-5.41796777013	11.9040933131	European
-0.961595106179	13.5607321617	European
-3.60022962708	12.2422121802	European
-5.3564940144	12.9493861104	European
-9.12147996276	11.8502317366	European
7.19390809312	-4.88702736256	European
7.47622097683	9.31346657329	European
-9.99695754088	-1.90038167403	European
4.8742379461	8.45754894286	European
-6.18673690942	-5.46121726193	European
8.61958564306	11.1835652421	European
6.9668947221	-4.71078291703	European
6.75464666299	6.57114841203	European
-5.56446894835	-2.75257762284	European
4.9334386277	8.85020440183	European
9.5688804062	11.1623162466	European
7.59246614186	7.01755693544	European
-7.40931159108	-0.899112653654	European
8.2934163186	9.80321183059	European
10.9370034253	6.18816333608	European
-3.45881262642	7.88911635167	European
11.5131707107	5.05157901377	European
-6.70019037918	2.5759653825	European
4.91251773402	9.01359511497	European
11.5173967888	4.50939075406	Asian
3.91253665192	-10.1144500589	Asian
4.00312510088	-10.6155268976	Asian
10.6813323726	4.64719255786	Asian
-12.735220479	11.5452821019	Asian
1.55988910524	-6.45845259159	Asian
4.03657336565	-11.029198089	Asian
12.0025712984	2.57358118724	Asian
-7.61376449811	0.717520418759	U.S. Recipes
-4.20535246537	5.13740165178	Asian
8.70558677949	11.3848843886	European
-8.5250572951	-5.91006116065	European
-4.40268300649	-4.22837186847	European
8.34511837589	12.5491667824	European
-9.59532510177	-9.03098576707	European
12.722959039	11.0844833011	European
-8.76543940119	-8.57843996119	European
-8.23072855582	-5.58683949491	European
-5.63107827437	-2.5070138808	European
-10.6288889654	-4.18497869825	European
12.7890333195	11.1464439495	European
-8.75234280984	-6.46437147952	European
0.29285090008	-3.19731541826	European
-4.72880833357	-7.50233096457	European
8.85007723769	7.4511648369	European
-10.960450373	3.7136167509	Canadian
7.00928906191	7.51936148311	European
8.97785269407	11.1142483399	European
10.1779831148	8.74774055967	European
8.14152378136	6.92677418935	European
-10.6771813968	-4.92345771191	European
4.11712455754	-9.00873220742	Asian
-8.10988861176	3.33267417765	European
-10.1517757562	-8.71270826695	European
7.48374151608	7.94083596135	European
9.88727554863	12.5281401258	European
-5.79247184294	-6.62454172507	European
10.2010372772	8.52715248687	European
-10.6868692271	-5.08010592616	European
6.69014459762	-1.74245307132	European
-5.94515677852	-1.85520516993	European
10.6160618869	8.33048325579	European
2.51275377118	-9.39033241906	Latin American
10.3419174157	11.7448477344	European
-6.93784736614	9.11823288145	Latin American
-2.19973922004	-11.9986349427	Latin American
-16.1740946705	1.45088913489	Latin American
5.11407477995	6.18021659184	Latin American
9.95662354986	9.16098307869	Latin American
-8.77632511053	5.04057268626	Latin American
11.6573212341	8.22129349445	Latin American
-12.5944658099	-2.16415834082	Latin American
-1.8591103989	-9.61205331793	Latin American
5.32974663066	-5.66367137806	Latin American
-8.59897541528	8.83594856996	Canadian
-1.90296221387	-6.24287273176	Latin American
7.30351778487	5.96658963415	Latin American
-15.5126805406	-1.12578559801	Latin American
-0.217287089961	-5.91022992129	Latin American
10.6566208583	9.36820236183	Latin American
-11.5047375687	2.51277622718	Latin American
3.33628512096	-5.84113209603	Latin American
-0.454193233281	-2.54520501274	Latin American
12.1957463648	8.56127248111	Latin American
-16.3607987041	1.14054549314	Latin American
0.664293215494	-8.15847966261	Latin American
-11.2082586187	-2.65323488392	Latin American
-15.9564387105	-1.87229837701	Latin American
-2.7865270658	2.24651804357	Latin American
-16.5404058572	0.67198975941	Latin American
0.00730773963665	-10.8174409671	Latin American
-8.11130212069	-7.48488453094	Latin American
-12.7264650809	1.60726713406	Latin American
-14.7842111254	-1.27106805841	Latin American
-1.10654239594	-13.5663464313	Latin American
-16.0966243032	-1.91657125207	Latin American
-12.1403808119	-4.05369091185	Latin American
-2.67460877556	-10.9561304202	Latin American
-12.6933328601	1.5298070993	Latin American
-1.15571655713	-13.6826956225	Latin American
-13.0586451866	-4.55220652014	Latin American
-1.00859072872	-8.28468021141	Latin American
-15.2311506877	-1.153934982	Latin American
-2.1998935543	-8.27244420545	Latin American
-11.0520516976	0.391971443361	Latin American
-8.42266273058	-1.07204658698	Latin American
-11.2617629021	-1.7432344459	Latin American
2.83022604215	-8.93389276561	Latin American
-15.3056885756	-1.2321089203	Latin American
-15.9412635567	1.10800638484	Latin American
6.99245853864	12.3508748964	Latin American
5.84183636245	-3.1461181916	Latin American
-1.57035386705	-9.52967639818	Latin American
-3.89011585219	2.51882766443	Latin American
5.125470392	6.298333434	Latin American
-1.69817940859	-9.6305166087	Latin American
5.23009817859	6.13304622276	Latin American
-8.74285631679	-1.00790004207	Latin American
2.34899997293	-9.58670863281	Latin American
7.4305803967	6.2589062306	Latin American
-12.5854589772	-2.23631822351	Latin American
-10.8131351768	0.402278122483	Latin American
-3.9394273213	-12.6482499108	Latin American
-2.34506405635	1.23080676372	Latin American
-12.655277936	-4.02159167257	Latin American
-8.15861304167	-2.5750863919	Latin American
-1.51214323215	-6.97907645257	Latin American
-12.419216602	1.41212103482	Latin American
-8.26041198125	-3.63018109397	Latin American
-9.6048137518	-0.200483653625	Latin American
8.2623438454	8.46869726629	Latin American
-3.09702625389	-0.924686024589	Latin American
-11.2255087945	-0.601116041871	Latin American
13.5459815418	5.22188250971	Latin American
-14.6046263531	-3.19935708224	Latin American
-14.8583539346	-1.51632214791	Latin American
-2.55030003845	-1.97251197809	Latin American
8.72557418191	7.90310438816	Latin American
-3.13639562997	1.87177989893	Latin American
-3.6457298481	-7.64734552223	Latin American
-16.5978886665	0.390994786637	Latin American
-1.58648596883	-10.7488079092	Latin American
-15.2528318296	-1.85748252109	Latin American
-16.578689217	0.435290925608	Latin American
-4.22539964335	-12.7101124886	Latin American
-8.95278772591	-0.961389520036	Latin American
-0.908008533624	-9.4260800137	Latin American
-12.2840339471	-10.7067752321	Latin American
-14.051286256	0.878765333115	Latin American
-1.76164129619	-4.60169974362	Latin American
-1.83524392894	-5.4241462084	Latin American
-11.274280067	-0.334695006579	Latin American
-6.82800955129	8.84823142918	Latin American
-3.44029218201	1.89093099803	Latin American
-12.0265782987	-0.392575569331	Latin American
-10.1710928465	2.67530330165	Latin American
-11.3978010535	0.0967100626825	Latin American
-11.4317560303	0.0661266788115	Latin American
9.47259686943	10.2104948381	European
-9.4570758662	-8.93727854121	European
10.8566302736	12.1328328587	European
-11.2876058666	1.60406303097	European
-4.41846627181	-12.748755336	Latin American
10.6922081616	12.6161590767	European
-9.67846579693	-9.29832538419	European
10.7542160998	12.5850133149	European
-8.82088855122	-8.60197302983	European
8.16998416959	12.657668847	European
9.70877105954	7.15556994868	European
-9.46679612542	6.71106711854	European
8.19714902141	10.09857398	European
10.5778473399	10.8876215305	European
-6.73578218218	-5.62275204884	European
10.7832471972	10.4820365584	European
-2.97242945457	6.95118058894	Latin American
-13.1678785941	-2.41160381158	Latin American
1.72402085926	1.7746744361	Asian
1.23219017828	4.18029474822	Asian
1.20450550529	1.12099211154	Asian
-4.88582338066	-1.9074297091	Latin American
-10.4981566476	-7.58965228495	Asian
-13.2861870001	9.80358167516	Asian
-11.6820351302	-7.39487838925	Asian
-3.69177131163	7.22477486824	Asian
-12.3277011711	-7.28752821267	Asian
0.890294074544	4.42313257912	Asian
-14.6074041475	-3.13634198744	Latin American
5.93152988315	7.96491265641	Latin American
-1.22764688433	-13.7437469928	Latin American
3.51562616219	-5.75052588241	Latin American
6.93919104189	11.2882250695	Latin American
-12.6011056203	-4.23771854266	Latin American
-13.9241738259	0.680056891707	Latin American
-9.49885140208	-11.8614803688	Latin American
-9.72869878426	0.400947505616	Latin American
-2.60940527605	-12.7400987451	Latin American
-12.3500599529	1.18465512765	Latin American
-10.1168811981	-0.696346372876	Latin American
-12.3447780192	-0.976285204794	Latin American
-12.08443949	0.303208177977	Latin American
-12.2856122185	-0.723250236052	Latin American
1.54200774471	1.92502896964	Asian
-11.6811848051	1.19502957263	Latin American
-15.5229068638	-0.150816432518	Latin American
12.5299124434	10.8456173266	Latin American
-0.00713566227885	2.40730801557	Asian
-13.1779904131	9.87413604663	Asian
-11.4657801312	14.9620052217	Asian
4.22940623125	3.83035423756	Asian
2.88644498048	1.62992630359	Asian
5.56495314536	-1.38742578304	Asian
-5.22510131816	-8.77302709308	Asian
3.5335495998	7.77856992913	Asian
5.56720173698	-1.40192628344	Asian
9.92163386919	-2.15600709402	Asian
8.01222055285	1.0023642225	Asian
1.55736968947	-5.78855173425	Asian
1.28328988542	1.61335977364	Asian
-11.5008567156	15.0585553972	Asian
7.63308848656	-0.568043285349	Asian
7.75596954936	-0.485028788998	Asian
7.6698068247	-0.557035119106	Asian
7.97566971208	-0.30618763377	Asian
2.61445587199	1.78842112142	Asian
-9.19607749314	-7.30592321834	U.S. Recipes
-6.81088607819	-0.545359589192	U.S. Recipes
5.62829286025	2.20920613242	U.S. Recipes
-12.935627863	4.19625102775	U.S. Recipes
1.11404252662	0.900466104313	U.S. Recipes
2.41322707327	-0.154640964401	Asian
8.23171654018	2.01000937265	Asian
-10.7328204915	13.554441633	Asian
0.86633872106	2.86288554122	Asian
-11.5940940242	13.6297287962	Asian
-0.217232316425	-5.67789954687	U.S. Recipes
-6.48342258282	-8.18241178024	Asian
-4.5429764379	-8.30741434703	Asian
-11.5379380459	15.006912856	Asian
-3.2902431816	-0.459426269643	U.S. Recipes
-3.02019602464	4.90129908375	U.S. Recipes
-6.29193456831	1.31657564993	U.S. Recipes
-10.855787611	13.7533901059	Asian
-1.53050750806	-2.96518167249	U.S. Recipes
-5.19483309744	0.137045354589	U.S. Recipes
3.44576264581	-2.34233593333	U.S. Recipes
-0.403812676117	-3.94236822506	U.S. Recipes
-6.63407262373	-0.551667321875	U.S. Recipes
-11.081969848	14.4889442849	Asian
3.61220611289	-3.83850359917	U.S. Recipes
2.91346363789	-2.6543180033	U.S. Recipes
-9.39029349184	4.36156655916	Asian
9.90905401625	-2.13731367901	Asian
-11.658489605	13.4577635292	Asian
-10.8583829384	13.5386981124	Asian
-11.1297421054	14.4993847308	Asian
-9.70560563607	7.94476725805	Asian
0.114291204777	-1.5985679595	Asian
-12.6546579791	11.5557042613	Asian
8.01023050367	2.77093193233	Asian
5.00701430264	-0.890663966874	Asian
-3.71611368596	-5.82158909101	U.S. Recipes
6.40948334803	11.8441313681	U.S. Recipes
3.35822715099	-2.65820775597	U.S. Recipes
-2.8239256588	5.36065282125	U.S. Recipes
6.54679437377	11.798028092	U.S. Recipes
-10.4461281105	-2.91760430738	U.S. Recipes
0.0755017364895	-12.2883037676	U.S. Recipes
-11.6140656226	9.01211948022	U.S. Recipes
2.29043807955	-3.02506559464	U.S. Recipes
6.16680992091	12.2743384614	U.S. Recipes
-8.59129733571	8.1655305774	U.S. Recipes
-2.5524259367	-1.02480964711	U.S. Recipes
