X	Y	Cat
2.89208619435	-14.5889870031	European
-5.33694264239	-17.2826623736	European
20.4169679162	4.12631492364	European
-3.52621494493	-17.9473539447	European
14.4944220816	-2.79252281906	European
21.5195474765	9.55914559305	European
17.5111302887	9.04525446678	European
-0.89874812166	-10.5398675626	European
-2.25924476866	-21.8779670036	European
2.53979502397	-7.79652358104	European
10.0368130834	-2.03031661353	European
1.67826563877	-14.8492252186	European
12.7727756223	14.1557084449	European
4.93211215897	-6.65354911605	European
11.3769629623	17.4248200646	European
0.0776546852585	-2.52774275353	European
12.9232451313	10.0919000713	European
2.3565807754	-16.2755401622	European
13.0570327638	12.1083367262	European
12.978022769	2.38886268423	Asian
-1.11707861125	17.9546846049	Asian
-2.44630018178	17.8068399586	Asian
-0.294017350494	15.2252567697	Asian
1.23987681684	4.93986058075	Asian
-7.9194333311	-23.2995366202	Asian
19.7330651387	8.08421074971	European
-2.58255335734	-17.0040184386	European
-5.08045555147	-8.52873844497	European
-1.11155807155	18.7938794187	Asian
1.00376869892	19.8477311548	Asian
-2.35253935039	17.8262362102	Asian
0.637403707007	19.6521807953	Asian
1.59005577839	20.0270323726	Asian
-9.61774858286	13.98821356	Asian
14.9280939314	11.3294139874	Asian
-6.34402166947	-26.1243815687	Asian
20.9159962694	7.56944145799	European
21.8127407843	14.6339526666	European
19.0146784541	-15.8738996706	European
8.15945178707	-12.3911803204	European
15.395534342	-9.8240701471	European
-8.00902488677	-21.7429370243	European
16.6803551886	-11.5796200759	European
14.8767233946	-15.3217952031	European
14.1223755956	-17.870377354	European
16.3336872792	-15.496185322	European
4.29838760143	-22.0225884677	European
1.47685281976	8.11563234589	European
8.20111513808	10.8817169355	European
21.8131690224	14.6337239921	European
16.2622575125	2.49235174621	European
-9.50538352486	-5.73963055349	European
21.0623687502	7.68545334771	European
0.982483874749	7.72131631651	European
1.72625736999	8.15422789017	European
-9.4317461674	-5.59982861424	European
16.3179426215	2.51032949258	European
22.4786929339	7.67434836982	European
13.3276010468	13.2472910644	European
2.71445562389	0.327398800392	European
18.9523954445	5.49052241983	European
8.2564431583	8.96832485984	European
23.7370522271	-4.06023526586	European
8.14174785681	8.81785018191	European
-1.88589718639	-15.0135657445	European
16.3671016681	2.52867331589	European
8.3833150536	8.50272934004	Asian
0.345252711933	15.5936742499	Asian
0.270948228419	15.5480931492	Asian
2.09396299	-5.89533013833	Asian
6.48917822342	-15.448785584	Asian
7.88075273978	-0.740657582631	Asian
0.101910077416	15.6871712665	Asian
10.4172611431	8.50077652341	Asian
0.490674764082	1.53443992819	U.S. Recipes
7.96797710844	-0.85841387052	Asian
21.4879775466	7.14784160421	European
-4.98469860046	-8.58801917213	European
-8.04638943656	-1.61037180458	European
21.6348959351	6.5559688412	European
3.6106641669	-3.68495664781	European
18.4133326879	16.0116239932	European
-6.15007844314	-1.3766189104	European
-5.0522105323	-8.40865826133	European
-8.93414993875	-6.05993488697	European
1.04596686255	-9.38694007069	European
18.4771172221	16.1834964598	European
-4.85817984784	-8.85250890213	European
5.87062558531	-1.06920153278	European
1.79879102028	5.29730181803	European
11.9424179727	15.9669997771	European
0.928324515206	-12.9799140702	Canadian
11.6893934081	15.1080116408	European
20.5531830839	6.9374492725	European
14.5032943167	9.15519956197	European
13.7281143325	12.6429431854	European
2.59860439684	-2.75472388792	European
1.43466607059	19.9599679072	Asian
-8.65258293484	-14.5447703449	European
5.42537989852	-4.62548184856	European
13.1479464611	14.3957431144	European
17.6658875616	9.00933197881	European
4.22850337788	-6.81650321841	European
15.7226876546	10.220139796	European
2.80097162825	-3.3409045226	European
5.62911956787	2.41713785932	European
-4.105291601	-6.4433440979	European
14.5756334105	10.4222460241	European
3.89361866241	19.2423512487	Latin American
19.6685509302	11.7907031097	European
7.23474200305	-9.12793781341	Latin American
-7.17064640172	18.3744397406	Latin American
-5.21665228972	6.6364296806	Latin American
4.61233594786	16.3205759373	Latin American
15.7499041518	7.63304649952	Latin American
-0.690642844838	-21.2011862157	Latin American
16.8426838249	7.60985322292	Latin American
2.06729959211	17.1685655486	Latin American
-3.14122756019	3.9678623903	Latin American
-8.56556190894	14.9669030435	Latin American
-3.15089321332	-22.7523978549	Canadian
-16.1738606089	4.92890144639	Latin American
6.63189120229	16.6539389646	Latin American
-6.79353743152	6.84670121153	Latin American
-10.9681235579	10.1479165953	Latin American
15.4379866067	17.456183066	Latin American
-4.34181857522	-1.91778329745	Latin American
15.0079870093	-2.13853187468	Latin American
-4.86685656713	5.18278983893	Latin American
8.27068679815	5.75297838124	Latin American
-8.10793388577	5.46027785254	Latin American
-2.25222530872	6.74396749662	Latin American
-1.24499105172	-4.5432742	Latin American
-8.83264214967	8.47369536477	Latin American
4.42933845204	15.8496074558	Latin American
-8.22821917509	4.02926311085	Latin American
-11.1012124758	16.0718019646	Latin American
-12.4406147291	11.9602243637	Latin American
-2.90841209541	10.6528830171	Latin American
-5.92632996639	7.14318819287	Latin American
-13.2710879468	16.3895070165	Latin American
-9.01167913453	8.39265630349	Latin American
-11.7828782696	11.3316435702	Latin American
-9.56254045734	17.9743680406	Latin American
-1.4371559246	10.566932066	Latin American
-13.533391808	16.2119092497	Latin American
-13.7743504921	11.843656413	Latin American
-11.5204138237	2.41809313296	Latin American
-5.08086121923	7.77357653652	Latin American
-0.797266310949	5.78898338369	Latin American
-2.43832177505	9.55524049581	Latin American
-4.25171839699	-4.6446119967	Latin American
-1.08929487339	8.11377060297	Latin American
2.82154324492	18.9416310902	Latin American
-6.00047807055	7.62485521664	Latin American
-6.97285555905	5.55750159543	Latin American
14.0950315571	6.00839629022	Latin American
-6.62790841157	1.86511277081	Latin American
-3.64554257978	6.87137109462	Latin American
14.7024337527	-5.43601673084	Latin American
3.74334784629	15.7991255622	Latin American
-3.10803103142	6.94550533975	Latin American
5.37109458021	16.5584708604	Latin American
-0.846677626518	5.94402879245	Latin American
4.30391228555	19.3275843996	Latin American
8.07949712037	16.5484778976	Latin American
2.12140888612	17.2450908442	Latin American
14.020239801	-5.01268102678	Latin American
-9.24709095806	13.2594182903	Latin American
12.7974784336	9.95822445376	Latin American
-14.9388331344	11.5302506429	Latin American
-4.90437418325	-0.779661569772	Latin American
-15.8832357528	3.52015550934	Latin American
-2.25925794278	10.6822810418	Latin American
8.24304067622	-7.46706950641	Latin American
-7.04234043198	11.1299336074	Latin American
14.7408194823	8.17666757454	Latin American
11.3355882927	-3.70479920542	Latin American
3.57777439355	15.8288590672	Latin American
7.83399389415	14.3225825292	Latin American
-4.85875770568	8.46436008644	Latin American
-5.68726458577	9.06640880203	Latin American
-11.2503386534	2.17906406569	Latin American
14.5885187782	3.87613368129	Latin American
2.47509886065	14.3376525191	Latin American
-0.027232932721	3.05608501613	Latin American
-8.06624500716	5.10972715569	Latin American
-9.54239167924	17.8686543296	Latin American
-6.20442123251	8.90894022415	Latin American
-8.67612555121	5.96831113498	Latin American
-7.84219490895	13.5642921064	Latin American
-0.792148920477	6.17417321824	Latin American
-3.22373031095	5.14699443561	Latin American
5.18979060224	6.0202943177	Latin American
-5.8829370711	12.8323995222	Latin American
-16.8707293225	5.73875175473	Latin American
0.0634429290651	12.5249296743	Latin American
-2.67231067837	11.4347638587	Latin American
-2.02571540548	10.5535220953	Latin American
2.94932505743	15.2238342579	Latin American
-3.13371664098	11.314363377	Latin American
-5.96632325168	12.4618774866	Latin American
-4.66495514993	9.97108755217	Latin American
-2.4414170265	9.67299016362	Latin American
17.9513542741	8.68718846263	European
3.32373896545	-3.54465168549	European
4.12272497291	7.17600301437	European
2.39190665545	-8.54363093649	European
-9.18294806869	14.0010390853	Latin American
3.87897267702	7.05419719208	European
3.0190885344	-4.30745721262	European
3.97935671028	7.16092612149	European
2.75519958729	-2.85795117426	European
4.11718443542	8.63673916063	European
16.2902740512	11.3828179283	European
-3.74354084733	-20.6568685968	European
18.4256002411	6.10193770677	European
20.005390362	11.5644761989	European
-1.40524555196	-10.0298265622	European
18.2319380803	8.78663412435	European
18.3242942678	-3.3362509814	Latin American
-2.97398490837	13.3197792708	Latin American
-18.3190040415	-11.6539528456	Asian
-11.4881062898	-11.2915503108	Asian
-12.9681351647	-7.75243854478	Asian
-8.74555435674	-5.18979829767	Latin American
6.46361303639	-3.89168065189	Asian
-10.8631304087	-17.8255622759	Asian
9.2516546243	-4.00431392058	Asian
17.4680042739	-6.5540476441	Asian
9.44525656104	-4.35610326507	Asian
-9.96997911685	-11.7565753729	Asian
-4.82543317961	7.86873182484	Latin American
12.2609736204	13.5134982842	Latin American
-13.6771137745	16.0800084377	Latin American
15.3265750606	-1.8953647366	Latin American
15.6425138104	5.42514017504	Latin American
-12.5995809516	11.771403067	Latin American
-6.06107460432	13.1800661434	Latin American
-8.79647144494	-10.6943457133	Latin American
-0.895856746679	10.6861119302	Latin American
-5.11040879165	10.8577752948	Latin American
-2.45815660731	10.5475726806	Latin American
-5.07916233664	10.7611782231	Latin American
-3.71908140765	11.2425693003	Latin American
-4.82472427506	10.2476232179	Latin American
-5.37914753469	11.4107016424	Latin American
-14.7870615241	-10.2837001566	Asian
-1.08690775851	9.27290818199	Latin American
-8.79426970845	6.42179419666	Latin American
18.4123746279	15.6054215178	Latin American
-13.8792374874	-9.10464753717	Asian
-7.06467965699	-23.396594495	Asian
-17.7690903066	12.3074290399	Asian
-13.4874979738	-14.4394818501	Asian
-16.5015444929	-14.9824822257	Asian
-20.0792370272	-1.788237085	Asian
-20.0981962093	-1.873002233	Asian
19.0864326497	2.00359384205	Asian
-20.0771724602	-1.75216484184	Asian
-14.3711702957	-13.5050731651	Asian
-17.8651653162	-7.07303672799	Asian
4.10701539026	-0.207588150005	Asian
-15.1676526007	-11.9183724112	Asian
-17.8278277974	12.1831402071	Asian
-20.5546459929	-5.29507819269	Asian
-20.6508070223	-5.49915235005	Asian
-20.5391447012	-5.24657246627	Asian
-19.3435013806	-13.4560817176	Asian
-15.0723122322	-11.4654622329	Asian
-12.6021579103	-0.579612757696	U.S. Recipes
3.06169504634	0.934391501709	U.S. Recipes
-14.9606984934	-3.18690121413	U.S. Recipes
1.19878213424	-14.664680051	U.S. Recipes
-14.0236637079	-2.53206640462	U.S. Recipes
-16.6162501475	-3.76817304989	Asian
9.37054748315	15.2131698541	Asian
4.95549747983	-14.3528910681	Asian
-18.1444511247	-9.80614212105	Asian
-16.546973952	12.2100351509	Asian
-11.5597876062	9.70399643267	U.S. Recipes
13.1492824954	2.01309017343	Asian
1.03211313333	5.12585019921	Asian
-17.7928523538	12.090403157	Asian
11.804924045	-4.16070237614	U.S. Recipes
17.009169847	-9.27819644081	U.S. Recipes
-4.28858996966	-14.0276467102	U.S. Recipes
-15.5546616857	13.1657625093	Asian
-18.6858666658	5.22537794286	U.S. Recipes
-5.49945766083	-13.4462962326	U.S. Recipes
-15.7296807394	1.33710027249	U.S. Recipes
-19.4174813593	4.41120852178	U.S. Recipes
3.6551861231	0.850305954429	U.S. Recipes
-16.9262907912	13.3354565734	Asian
-19.8939435687	0.991474876576	U.S. Recipes
-18.7310326081	1.66706601953	U.S. Recipes
-1.00025692402	-11.0909438945	Asian
-14.1515858503	-13.0396957441	Asian
-15.3691518629	12.8139021053	Asian
-15.2759098847	12.8807158747	Asian
-16.9006493603	13.3321478853	Asian
4.82602972648	-14.9100306856	Asian
-12.0713702467	-0.123473209286	Asian
6.16677208703	-15.434475742	Asian
-8.07267252773	1.94736145323	Asian
-17.937281787	-15.235648501	Asian
-5.45773234142	20.0420407244	U.S. Recipes
15.2651157045	5.40341568129	U.S. Recipes
-18.7543708853	1.38127006333	U.S. Recipes
16.9235937546	-8.15133027148	U.S. Recipes
15.371785811	6.688282716	U.S. Recipes
-1.2786983835	-4.6643087199	U.S. Recipes
-8.55744401542	16.6511833267	U.S. Recipes
-3.72412312287	-23.6537434278	U.S. Recipes
-18.7334925116	3.04775209138	U.S. Recipes
14.9734385989	6.63476202027	U.S. Recipes
-1.62213935177	-23.4667847526	U.S. Recipes
9.43215234593	-6.96191702131	U.S. Recipes
